Gene.symbol	t
KLF6	1.63299780155997
KLF7	0.65393158505433
KLF8	3.15251380484365
KLF9	5.26938739639526
KLHDC1	-1.05311634256094
KLHDC10	0.680146156799838
KLHDC2	10.195044630468
KLHDC3	7.40444397865324
KLHDC4	-1.08681287813237
KLHDC7A	-1.45879212189003
KLHDC8A	-0.00256785507877934
KLHDC9	2.32062696304202
KLHL1	-3.12826047678275
KLHL11	0.421538320586914
KLHL12	2.16048333813572
KLHL13	0.271176212609811
KLHL14	3.75226970743535
KLHL17	-1.35219668088032
KLHL18	-2.89806079878191
KLHL2	-1.96959944007452
KLHL20	1.36744710907909
KLHL21	5.1333607742147
KLHL22	-2.05480935140736
KLHL23	-1.89598970464063
KLHL24	24.3624134510132
KLHL25	-0.846636897893331
KLHL26	-0.888806718440912
KLHL28	2.98575370539326
KLHL29	0.900055129494768
KLHL3	1.85545235750333
KLHL32	-0.987033623625094
KLHL34	2.34632754780308
KLHL35	1.37189760608692
KLHL36	4.81121799224903
KLHL38	0.5528626236837
KLHL40	-1.32292048771076
KLHL41	0.957822863539758
KLHL42	-7.79249737676916
KLHL5	-2.67386281854413
KLHL6	3.32314017146025
KLHL7	3.19277567380042
KLHL8	-1.10332715390035
KLHL9	-0.963917078426253
KLK1	-0.674337284382297
KLK10	1.87303382401242
KLK11	0.32186353307711
KLK12	0.645701016791414
KLK14	-1.02337891834165
KLK15	-0.402037231048358
KLK2	-1.0416328768183
KLK3	1.25853127251369
KLK4	-0.625603226896572
KLK5	-5.5375460573041
KLK6	0.217355245060598
KLK7	-0.192061305373843
KLK8	0.559402019824563
KLKB1	-0.959500314766014
KLLN	-0.559155108442559
KLRC1	-0.879514014291293
KLRC2	-3.70237753289291
KLRC3	0.869061080896138
KLRC4	2.07118659175909
KLRF1	0.194697357298482
KLRG1	1.20723926740941
KLRG2	-4.00269292243535
KLRK1	0.39820267756177
KMO	-4.53739310102631
KMT2A	1.64642713855363
KMT2B	1.55122987204357
KMT2C	-1.47988639237005
KMT2D	1.45857073792382
KMT2E	1.08154085034309
KMT2E-AS1	0.831669264527177
KMT5A	-4.36442915314636
KMT5B	-1.76220172726041
KMT5C	0.134070223467106
KNCN	1.02903446897108
KNDC1	-1.05761638885925
KNG1	-6.72630893601901
KNL1	-1.63760122555617
KNOP1	-1.57403837515672
KNSTRN	-2.71071139036141
KNTC1	1.74431104286534
KPNA1	-3.1021860321741
KPNA2	-1.87807512976212
KPNA3	-4.84042589109313
KPNA4	-5.25692282978098
KPNA5	-0.0757571027408245
KPNA6	1.81007581563836
KPNA7	0.130006420454403
KPNB1	-5.26198773165708
KPTN	-0.853455609732725
KRAS	-1.0727068961941
KRBA1	-4.00493567778512
KRBOX4	-0.653086183470566
KRCC1	2.19010684798169
KREMEN1	-3.58871785564154
KREMEN2	-4.44451171619355
KRI1	-1.21123880567159
KRIT1	-0.369568010917423
KRR1	-3.69177252244362
KRT10	-2.39127794826962
KRT12	-5.41790018289534
KRT14	-2.61195463032641
KRT15	-2.81521959674809
KRT16	-1.8369423394297
KRT16P2	0.332830844291991
KRT17	-1.03641035095912
KRT17P5	1.55228381180924
KRT18	-3.06682210840099
KRT19	-8.07559275968858
KRT2	-0.87242209372679
KRT20	-0.177826097355649
KRT222	12.5519196037377
KRT23	0.111374997571611
KRT24	0.632264672116227
KRT25	-0.924296310871149
KRT3	-2.77723124274789
KRT31	0.253513430894968
KRT33A	-0.749697743596088
KRT34	-0.75254529506488
KRT36	-1.18894646428906
KRT37	0.195861639868548
KRT38	-0.0327813833530241
KRT39	1.19855065938842
KRT4	-2.47076162446397
KRT6A	-1.68634317345042
KRT6B	-0.110281539655376
KRT7	-7.29292044591671
KRT72	-1.04045092934094
KRT73	0.297807666235485
KRT74	5.7546851527139
KRT76	0.348167027953762
KRT78	2.10338263393225
KRT79	0.7755659768887
KRT8	-3.73848422311732
KRT80	-9.60747052993025
KRT81	1.01933339762056
KRT83	0.130399121525048
KRT84	-0.48262035747216
KRT85	-1.79999927850953
KRT9	0.442773691413261
KRTAP1-5	-0.761711826976444
KRTAP10-1	0.108734106013181
KRTAP10-10	-0.542283985056229
KRTAP10-11	0.569633258354145
KRTAP10-2	0.717267362101796
KRTAP10-3	0.320227933477673
KRTAP10-5	-3.71289249472148
KRTAP11-1	-1.96276773429661
KRTAP12-2	-1.68529633723384
KRTAP12-4	4.58504874908721
KRTAP13-1	-1.20573256794767
KRTAP13-3	0.914334581200319
KRTAP13-4	-1.06934635224881
KRTAP15-1	0.786144891508618
KRTAP16-1	-0.564016295054787
KRTAP17-1	9.62277474559506
KRTAP19-2	-0.269680319066717
KRTAP19-3	1.94986860061479
KRTAP19-5	-7.02603792284868
KRTAP19-6	-1.26994241203506
KRTAP19-7	-0.238058647981418
KRTAP2-3	4.26808801922349
KRTAP20-1	0.432334391016365
KRTAP20-2	0.754306177986641
KRTAP20-3	-1.38026662176835
KRTAP21-1	-0.743573291097729
KRTAP21-2	-0.476708686146145
KRTAP21-3	2.33495068762435
KRTAP22-1	1.60546566052729
KRTAP25-1	-14.0035662318753
KRTAP27-1	-1.80833025996691
KRTAP3-1	-0.426956243849379
KRTAP3-2	1.13758970828816
KRTAP4-1	1.40049834237806
KRTAP4-11	-5.02961966253846
KRTAP4-12	0.466553229977371
KRTAP4-2	-2.80305042444452
KRTAP4-4	0.918462774980424
KRTAP4-7	0.852608666575987
KRTAP4-8	-0.33791504120429
KRTAP5-10	-3.17000160543568
KRTAP5-11	-2.99418592676102
KRTAP5-3	0.474189873660759
KRTAP5-7	-14.4701168822259
KRTAP5-8	7.15727918990213
KRTAP5-9	-0.153971210255661
KRTAP5-AS1	-4.73847716639164
KRTAP6-1	-0.00769948948847188
KRTAP7-1	-4.13028076090477
KRTAP8-1	-0.352104249113084
KRTAP9-1	1.22510528788853
KRTAP9-4	-1.1312617157874
KRTAP9-8	-3.28918265160437
KRTAP9-9	5.08682367023335
KRTCAP2	-1.41566697321647
KRTCAP3	-0.32529876045657
KRTDAP	-1.04645337024616
KSR1	5.58130158446096
KSR2	0.35956439691104
KTI12	-0.392670120457762
KTN1	-1.41001574766836
KXD1	-1.89005253705186
KY	0.36765653128762
KYAT1	3.65364606036385
KYAT3	0.820594601957175
KYNU	2.87234542473382
L1CAM	0.0654778381422853
L1TD1	1.16699204643774
L2HGDH	0.381440932858226
L3HYPDH	-1.57762410813304
L3MBTL1	-1.23168707684149
L3MBTL2	-3.44311340210625
L3MBTL3	0.20714115663242
L3MBTL4	0.654447187619224
LACC1	0.198402539389779
LACE1	-0.876351470306496
LACRT	1.61841695611723
LACTB	-1.68036843569835
LACTB2	0.0766142920350085
LAD1	-6.07857582572336
LAGE3	-3.79607780839426
LAIR1	0.349272756305893
LAIR2	5.09532136069887
LALBA	1.48974852060508
LAMA3	0.432869933746042
LAMA4	-6.60814649684495
LAMA5	-1.07868823801589
LAMB1	-2.33833752360017
LAMB2	2.64976432612391
LAMB2P1	4.3858863115664
LAMB3	-1.17051501079894
LAMB4	0.0878099655596195
LAMC1	-3.27957811862373
LAMC2	-0.457841199368366
LAMC3	-0.407962403209353
LAMP1	1.78624245154997
LAMP2	2.36537066390366
LAMP3	1.16482934367735
LAMTOR1	-1.05020101657813
LAMTOR2	2.09013056939437
LAMTOR3	3.46745050945358
LAMTOR4	0.28804243601404
LAMTOR5	1.20710780488095
LAMTOR5-AS1	-1.46805917492281
LANCL1	2.3727194856514
LANCL2	-0.578121599346595
LANCL3	-3.73674402650932
LAP3	0.644846597697123
LAPTM4A	3.16508682212992
LAPTM4B	0.89208216094902
LAPTM5	-7.06140268140249
LARGE1	3.82134957943484
LARGE2	-4.05560733994544
LARP1B	-2.77704026244887
LARP4	-1.13415273920035
LARP4B	-1.19318893830157
LARP6	-1.06708323559491
LARP7	2.13251167212592
LARS	-1.94673429874396
LARS2	-1.92216665147547
LAS1L	-0.121639187392301
LASP1	-0.412294541942464
LAT	0.393736062330655
LAT2	1.53143848415578
LATS2	1.02191193860631
LAX1	0.682837617618817
LAYN	0.304435837821692
LBH	1.92568588916025
LBHD1	-7.03123698915853
LBR	-1.93263151972004
LBX1	-4.57506777752306
LCA5	-0.953457016010661
LCA5L	-12.3358690607877
LCAT	-6.52999698651087
LCE1A	-1.92540827143626
LCE1B	0.055056789326521
LCE1E	-0.0917871442183734
LCE1F	1.34502292792986
LCE2A	0.373568271739767
LCE2B	0.252583348418792
LCE2C	-1.62817954939224
LCE3A	8.17429938414261
LCE3E	-0.172270857136179
LCE4A	0.472274895160041
LCE5A	0.338351116779059
LCK	0.0251070812395782
LCLAT1	-0.87058516504314
LCMT1	1.09492666685642
LCMT1-AS1	0.594342558517782
LCMT2	-3.08938696117234
LCN1	-0.332672805593905
LCN12	0.295335404956406
LCN2	-1.92926948503158
LCNL1	-0.407750936312828
LCOR	1.19565940942511
LCORL	-0.402267208833737
LCP1	3.01512117122121
LCP2	-5.56768797836313
LCT	-0.408411065694893
LCTL	-3.00724765756027
LDAH	2.28852440224455
LDB1	2.43972177700623
LDB2	-0.188058022171365
LDB3	0.404438434457617
LDHA	-1.94874830495554
LDHAL6A	-0.465579285571018
LDHAL6B	-0.267227590921397
LDHB	0.0109805909839179
LDHC	0.972409797821422
LDHD	1.36792957478193
LDLR	-0.523509910924367
LDLRAD1	-1.95300456230049
LDLRAD2	-2.98481866027492
LDLRAD3	-1.66273116919241
LDLRAD4-AS1	-0.225219195336255
LDLRAP1	-1.24313727792963
LDOC1	-2.79986775065455
LDOC1L	-1.38155587082762
LEAP2	1.48795227998454
LECT1	-0.847481620615821
LEF1	-0.71176287438526
LEFTY1	-0.239537391005734
LEFTY2	-2.09088225908692
LEKR1	0.576715877971914
LELP1	2.02588876713513
LEMD1	-0.961322358538332
LEMD2	0.4304076040967
LEMD3	3.22449519551713
LENG1	-0.237592717928769
LENG8	2.11570034726696
LENG9	-2.03728160489296
LEO1	-1.87205847787779
LEP	0.279499669373905
LEPR	2.23232503613147
LEPROT	0.198259741110156
LEPROTL1	-4.80570138809713
LETM1	-1.58939810468845
LETM2	4.84944823801615
LETMD1	4.4099672288413
LEXM	0.52981048238761
LFNG	2.48966165664145
LGALS1	-0.598252462663595
LGALS12	0.769924062074787
LGALS14	-2.81518931206057
LGALS16	0.745519282030574
LGALS2	0.274090143639824
LGALS3	-0.0262986257308211
LGALS3BP	0.995169539626479
LGALS4	-0.33947968051782
LGALS7	2.78807861715565
LGALS7B	-3.04906376452064
LGALS8	1.60629372970745
LGALS9	1.46490385614352
LGALS9B	5.86901194056053
LGALS9C	-13.2786206926723
LGALSL	-6.08269202378379
LGI1	7.25671736942971
LGI2	-0.854231040133083
LGI3	6.48914244203253
LGI4	2.37530158136427
LGMN	0.414443049210551
LGR4	-0.130172407041264
LGR5	6.67188918471208
LGR6	1.00206788937386
LHFP	-0.145971550381034
LHFPL1	1.63781655319986
LHFPL2	-1.58578853825481
LHFPL4	0.130840675336808
LHFPL5	0.377934950258429
LHPP	-0.339366898338685
LHX1	2.29620257164355
LHX2	-6.86057943510394
LHX3	-0.694883073592948
LHX4	-3.56012524155736
LHX5	-2.34352918720306
LHX6	3.55830321015653
LIAS	2.33957511226472
LIF	0.771215281939376
LIFR	1.99278278076847
LIG1	1.90233314023584
LIG3	-1.94743382435072
LIG4	0.168758164709035
LILRA3	0.022835127774896
LILRA4	-0.748524940251284
LILRA5	1.6742720252696
LILRA6	2.12139006639625
LILRB1	1.21540301296861
LILRB2	0.1413475604524
LILRB3	0.582614088175051
LILRB5	1.19738044153851
LIMA1	4.98436277909846
LIMCH1	-1.36107960909345
LIMD2	2.80616673235901
LIME1	0.336517883790223
LIMK1	1.70563315986661
LIMK2	3.8432057995052
LIMS1	1.24978574005079
LIMS2	-2.70144958026329
LIMS3	-0.209499205704099
LIN28B	4.74202641229559
LIN37	3.18803146535826
LIN52	1.61380040339669
LIN54	2.21274275310435
LIN7A	-1.12322893460611
LIN7B	-2.71168106754905
LIN7C	-0.0717826770321936
LIN9	1.65004316904173
LINC00052	0.14253305340454
LINC00092	-0.214502562583805
LINC00094	1.25381031946364
LINC00111	1.57293144519562
LINC00112	-4.40974662126158
LINC00113	-0.849590039328707
LINC00115	-0.0809478148589558
LINC00116	-2.11554152412614
LINC00152	0.618989009654808
LINC00159	2.43117293526635
LINC00161	0.540349060369918
LINC00173	3.49626036548041
LINC00200	-0.231974483037837
LINC00202-2	2.49464533238894
LINC00221	1.52881690937372
LINC00226	-1.53314832923055
LINC00238	-0.997226737071458
LINC00244	-0.430856601960155
LINC00261	11.027917980626
LINC00264	-2.71763294066793
LINC00265	2.85962832078115
LINC00284	-0.616823698285591
LINC00293	-4.05091361737621
LINC00294	3.89180075195205
LINC00298	-2.37781358736986
LINC00303	-1.53976469635562
LINC00304	0.0677927153783638
LINC00320	4.45380923385623
LINC00323	0.653205421561278
LINC00339	5.67161850572165
LINC00341	-0.388972934063521
LINC00346	1.23902497104334
LINC00347	-0.667768604064832
LINC00362	-0.73746847102107
LINC00380	-0.0542639455650195
LINC00382	-1.74449890000666
LINC00399	-2.23492566392287
LINC00403	0.620731366492197
LINC00426	0.534138798534956
LINC00441	1.34362371819129
LINC00459	-1.32678388070216
LINC00461	6.41234621951848
LINC00469	4.95558403934471
LINC00470	0.12434228157808
LINC00472	-3.68374069667266
LINC00473	-0.324379803471779
LINC00493	2.88421974457036
LINC00515	-1.9038213366355
LINC00520	-0.0837918330752902
LINC00526	8.33152112677232
LINC00543	-1.27434656409718
LINC00557	-1.02740700198203
LINC00560	6.58844298966103
LINC00563	-1.00391699088569
LINC00570	-0.632198457070266
LINC00599	1.68732191615414
LINC00608	-2.93927504659589
LINC00623	1.03201592193458
LINC00626	1.55546578676399
LINC00628	-0.287690647097572
LINC00632	1.84515239732569
LINC00633	1.55231750266262
LINC00634	1.10940266335805
LINC00635	-1.33181175540292
LINC00636	0.732927924190395
LINC00638	0.132045661904469
LINC00643	5.87022785021817
LINC00667	6.39834842306252
LINC00672	8.44667132001112
LINC00689	-0.749500618878061
LINC00691	1.0307593138262
LINC00704	-1.73110957365768
LINC00709	-0.302571836953567
LINC00841	-1.66919707064832
LINC00853	-1.25907575102279
LINC00854	0.985031782936038
LINC00856	-1.6258550969005
LINC00863	-2.24450936152233
LINC00887	1.84023834744811
LINC00893	1.33723398679478
LINC00895	-0.999823176372594
LINC00901	7.47352215576742
LINC00908	-2.32902238990698
LINC00910	1.37574337158562
LINC00921	6.13455816365481
LINC00926	1.91487874706717
LINC00930	5.27025856467532
LINC00934	-11.7362625733546
LINC00936	1.89954270607485
LINC00938	4.43052315851989
LINC00950	-0.621962522423708
LINC00961	-1.90892182314435
LINC00965	-3.43596521381931
LINC00968	0.314436680039817
LINC00997	1.66623380404271
LINC00999	-0.776354189296851
LINC01000	1.84748321686754
LINC01003	0.470955887285127
LINC01018	4.09959334012266
LINC01023	-7.14454353394595
LINC01072	1.98372739826954
LINC01077	0.08816231865009
LINC01089	1.92693620196669
LINC01091	-0.491325592643733
LINC01096	-0.476622998985495
LINC01101	0.846279781287131
LINC01102	-0.209600404592433
LINC01105	-0.901009628970158
LINC01107	-0.670408248459679
LINC01118	-1.65309228024528
LINC01132	2.6366325946781
LINC01134	-0.76304586921922
LINC01142	-2.23646239743468
LINC01144	-0.478384687059307
LINC01152	-1.25092041828337
LINC01153	0.81714757672301
LINC01165	0.213398293803592
LINC01170	1.89187122031347
LINC01177	-0.596646271630619
LINC01184	-4.05935705147836
LINC01197	0.313127956317833
LINC01210	-0.938992818235257
LINC01221	-0.74230708094428
LINC01230	-0.925936044889225
LINC01235	-0.326108755725431
LINC01243	-0.263891254826751
LINC01252	1.16803469468609
LINC01256	0.137485761635676
LINC01257	-0.322867442137076
LINC01278	1.0022138772971
LINC01293	1.07127430023089
LINC01300	1.22368807390215
LINC01311	1.27275660709519
LINC01315	-0.947414075571621
LINC01326	1.45008466080513
LINC01340	-0.43781194435169
LINC01347	0.216778136343725
LINC01348	-2.64198078369933
LINC01364	2.4748229468761
LINC01391	-0.86068530576959
LINC01405	0.909467060408963
LINC01412	1.09775576797931
LINC01413	-0.918844554779196
LINC01416	1.7313586345176
LINC01420	0.622635494547252
LINC01479	0.386699032496091
LINC01512	-1.0048383846703
LINC01538	-2.4568530088688
LINC01546	-0.0869697843655018
LINC01547	-1.87791295693189
LINC01548	-0.850726735775536
LINC01550	-4.26369294193934
LINC01551	3.4038800503321
LINC01553	0.502475613121248
LINC01554	1.56043775893039
LINC01567	-0.754089642603224
LINC01607	-0.558939050462394
LINC01615	-3.01749646725616
LINCMD1	-0.0836964885708212
LINGO1	-3.06446348277174
LINGO3	0.679223450272063
LINGO4	4.82526720581991
LIPA	0.195353493185467
LIPC	-2.30527451135287
LIPE	0.669213081698787
LIPE-AS1	-0.43117080868457
LIPF	1.1254947639939
LIPG	-1.45607800096691
LIPH	3.92877703760974
LIPI	-10.4184695107318
LIPJ	0.146171275958247
LIPK	0.682346287404009
LIPM	-0.404512387720339
LIPN	0.207599230864348
LIPT1	2.18612051039725
LITAF	1.66566755858787
LIX1	0.807316445208817
LKAAEAR1	-1.71142879926948
LLGL1	0.844429243084345
LLGL2	-0.449238332555352
LLPH	-0.693281298070896
LMAN1	-0.607486717724388
LMAN1L	2.62450203152492
LMAN2	1.97429412314597
LMAN2L	0.930008827582181
LMBR1	-0.791206549561936
LMBR1L	-0.70011895934699
LMBRD1	3.30595105063036
LMBRD2	0.571814055808328
LMCD1	-12.122498647345
LMF1	-1.7991483586149
LMF2	-2.64809172504774
LMLN	0.741079177179188
LMNA	-2.70713496683771
LMNB1	1.3956845373426
LMNB2	-4.26968611070514
LMNTD1	-5.45810682360602
LMNTD2	-2.46493195373285
LMO1	0.747999339621769
LMO2	2.82520354634562
LMO3	0.320095949613651
LMO4	-4.96519983746876
LMOD2	0.906924422010072
LMOD3	2.92777295626251
LMTK2	-0.317324101666137
LMX1B	-0.562428783584182
LNP1	0.400481175510842
LNPEP	1.88456683381638
LNPK	-0.573093291136321
LNX1	-0.147010924464204
LNX2	0.760728428898791
LOC100128059	0.166427014247171
LOC100128164	-1.52335557647631
LOC100128175	-0.0287066006692238
LOC100128239	0.184362949806823
LOC100128288	1.73430299349144
LOC100128361	3.11051332382082
LOC100128398	0.83148270204663
LOC100128573	-0.518427850969899
LOC100128651	10.0535946236768
LOC100128905	-0.423780009668488
LOC100128922	0.78555736070008
LOC100129034	-6.47369222122465
LOC100129055	2.79719897389126
LOC100129083	-0.51114852540838
LOC100129138	-0.212479341940207
LOC100129148	1.40970871542101
LOC100129434	0.906130362985039
LOC100129534	-1.42380041171542
LOC100129550	9.46558806570701
LOC100130238	-0.380416871123029
LOC100130264	1.00103633018684
LOC100130298	0.187429178127301
LOC100130417	1.51891403085679
LOC100130452	-1.95148019766351
LOC100130453	9.73713431484282
LOC100130476	-0.19878371138375
LOC100130673	4.44523104696886
LOC100130691	-2.45243575583088
LOC100130705	0.613098634422148
LOC100130745	4.88268658968353
LOC100130798	1.91850643963293
LOC100130872	2.95305406617902
LOC100130880	-2.8611847104523
LOC100130987	0.27019010619161
LOC100130992	1.95634031361947
LOC100131023	2.77470739775266
LOC100131034	2.42299948368931
LOC100131257	-0.121489082234722
LOC100131496	-0.81778487159169
LOC100131532	-4.73167975328367
LOC100131662	0.329647596597236
LOC100132146	2.87925832550373
LOC100132215	1.48325774593345
LOC100132781	0.662096496984427
LOC100133050	-1.76633584747895
LOC100133315	2.36799879865889
LOC100133669	-10.4100440589333
LOC100133920	-2.5913031200749
LOC100133985	-0.77392041088264
LOC100134368	-0.237517551619896
LOC100134868	1.10267245330283
LOC100190986	-1.90390112200296
LOC100240735	1.03809409946572
LOC100287837///ARHGEF17	0.0698678523285709
LOC100288123	0.633056389515423
LOC100288238	0.434651896841439
LOC100288590	-1.10975799062927
LOC100288798	-1.80585176481444
LOC100288893	0.613503262184337
LOC100419583	-0.0514996889160784
LOC100420587	-1.28089977440131
LOC100505478	1.15415777492972
LOC100505715	-2.35182983017891
LOC100505841	3.48156887099022
LOC100505920	-1.69037442781377
LOC100506127	-1.55780246941021
LOC100506136	0.151220129114961
LOC100506368	-0.61890073465628
LOC100506422	1.61667080230375
LOC100506691	-0.535336724762593
LOC100507599	2.42407452498093
LOC100507657	-0.733393115466932
LOC100507670///ZNF687	1.79570761906799
LOC100652911	0.716424715172654
LOC100652930	1.03865034568851
LOC100996419	3.30064624215307
LOC100996549	1.28187053373415
LOC100996671	-0.525195081661403
LOC101926963	0.0297059370962443
LOC101927038	0.0823072232297563
LOC101927066	0.61399814820142
LOC101927141	-1.09041220628083
LOC101927166	0.790935146176018
LOC101927248	1.74093958423848
LOC101927421	2.68147199729532
LOC101927505	-0.811739115302866
LOC101927531	-1.14326164490311
LOC101927635	2.39199829510618
LOC101927690	0.0452578499482014
LOC101927762	-0.579126652862824
LOC101927845	-0.0943781509116907
LOC101927855	0.220299863004542
LOC101928009	5.4438195537652
LOC101928030	-0.664829538451132
LOC101928107	0.395245948581926
LOC101928126	-0.802239345026066
LOC101928150	-0.255381553447755
LOC101928207	-0.639750923902296
LOC101928278	-1.75127494416575
LOC101928326	-1.16025959695856
LOC101928343	-0.459419976817049
LOC101928370	0.677101712364356
LOC101928406	2.66909171629831
LOC101928433	-0.77734476790961
LOC101928438	-2.29760445756608
LOC101928453	0.362861166007208
LOC101928519	0.976640045191513
LOC101928532	-1.25530980107175
LOC101928596	2.01786251411573
LOC101928614	-0.782020719538213
LOC101928714	-1.65910593158817
LOC101928728	0.481189194178249
LOC101928778	2.00002513732464
LOC101928858	-0.468037616256581
LOC101929034	0.106809227661621
LOC101929054	-0.884638297244032
LOC101929261	-0.704379466659213
LOC101929288	-1.20660364950436
LOC101929331	0.025994023460096
LOC101929523	0.100840472223201
LOC101929579	2.80063868180689
LOC101929622	-4.14673540033564
LOC101929625	1.31570803606622
LOC101929633	-1.1995216370244
LOC101929697	-1.33669887698291
LOC101929759	1.9421194696793
LOC101930164	-0.991436721881951
LOC102467079	-0.833663199961014
LOC102467224	-13.201626279641
LOC102723617	-0.141123153047558
LOC102723757	-1.09277188601706
LOC102723883	0.215975413659436
LOC102724002	-0.463950524903873
LOC102724190	0.965387197112474
LOC102724479	-1.48881360752506
LOC102724552	-0.0218721252198448
LOC102724804	-1.76633096298
LOC102725068	-1.66929728007303
LOC102725080	0.702090981477227
LOC102725126///FRG1HP	2.6012924547758
LOC103611081	-0.932200638447232
LOC105274304	2.97471630425239
LOC105369266	1.12002451936184
LOC105369911	-0.74495887330464
LOC105370068	1.09674904455028
LOC105370613	-0.180437750348084
LOC105370941	2.98590391299318
LOC105371307	-0.986994740020194
LOC105371506	1.64122766207903
LOC105371763	2.17287987768924
LOC105372028	-0.488277033844417
LOC105372626	-0.63771962153913
LOC105372672	0.718608899735052
LOC105372881	-0.912083746724522
LOC105373185	-0.935379540487626
LOC105373460	-2.1363332015032
LOC105373984	4.91517752500179
LOC105375297	2.27506162777159
LOC105375847	0.611625679102297
LOC105376064	3.15223702147427
LOC105376365	-1.13328880495028
LOC105376544	0.483127925828956
LOC105376633	0.49108544866698
LOC105377348	2.04063783926547
LOC105377443	2.78005169173314
LOC105378137	-4.33830891982903
LOC105378367	-1.86076860037325
LOC105378397	-1.75831651086903
LOC105378828	-0.5021051327461
LOC105379183	1.81937588761675
LOC105379362	1.96881416041393
LOC107133515	0.688809941733589
LOC107161159	2.77780218499978
LOC107984813	0.993066246880726
LOC107987345	0.383869015605118
LOC115110	3.15121212688793
LOC146880	-1.76506005960562
LOC148413	-1.13766860196285
LOC148696	-2.05365382626128
LOC148709	-2.43119013647838
LOC151174	0.970524347063619
LOC153577	0.653487587860258
LOC153684	2.09481428056731
LOC154761	3.76673472948095
LOC155060	4.47136800572001
LOC202181	0.114386321043303
LOC220729	-0.477024127381907
LOC283332	-1.16734009289195
LOC283440	-0.450473957108726
LOC283788	1.44148219132535
LOC283922	1.95874836358216
LOC284023	1.42791977240424
LOC284379	-10.447706623873
LOC284648	-0.496130471405438
LOC284933	0.39364264829442
LOC285147	3.61976479770125
LOC285422	1.84181512022641
LOC286068	0.225225581185463
LOC286083	-1.73494410782039
LOC286238	4.4413963642812
LOC286254	0.753987905749349
LOC286437	0.347816600588141
LOC338620	1.81660148205571
LOC338963	-0.690409617125058
LOC340357	1.79137203410192
LOC344967	0.961860549248126
LOC374443	-3.40750634817143
LOC388242	-5.02587455873897
LOC388882	1.7520798706134
LOC389033	1.28592205300978
LOC389273	-1.97204669339511
LOC389332	-2.83319482713371
LOC389705	0.327385421167681
LOC389834	1.57291040304653
LOC390705	0.95532739710553
LOC392196	5.30201876129911
LOC399815	0.801765400758334
LOC399886	-2.80374795013127
LOC400661	0.647730477295265
LOC400743	-0.529380279849662
LOC400997	-0.248846816733964
LOC401052	-2.5523985482187
LOC401127	-3.47398223371914
LOC401286	1.11676390094329
LOC401357	3.13990606548479
LOC401463	-1.41398210697468
LOC401554	1.75785980195392
LOC407835	-0.065531489432942
LOC440040	1.17359967077522
LOC440446	21.8038577244457
LOC440461	5.53186933027524
LOC440895	2.52912044723373
LOC441455	9.68154932330297
LOC441601	0.50622989611733
LOC441666	0.214352611559549
LOC494141	-1.09400638716431
LOC541473	1.17503350858882
LOC606724	-2.06872234322817
LOC613266	-1.36866505385391
LOC641367	2.10532185846468
LOC642846	3.85052998099764
LOC642852	1.14275767507911
LOC642929	-1.62874412909464
LOC643201	-2.88055781821374
LOC643387	-3.54760942750048
LOC643802	0.0304522486447913
LOC644936	-5.2895917153916
LOC645166	0.311274279207077
LOC645752	0.324431947904235
LOC646214	-3.91089976094588
LOC646471	2.76114519642373
LOC646626	-0.768424556066751
LOC646938	-0.435721338807941
LOC648987	1.88652434045677
LOC650293	0.122606051678227
LOC652276	0.565689176606626
LOC653653	0.399801555166702
LOC653712	-0.591411389453766
LOC653786	1.47737065093539
LOC727896	-1.83340571904284
LOC727924	1.25291399577043
LOC728024	-1.35471940101857
LOC728323	0.65423057049172
LOC728554	1.19102804931145
LOC728613	0.156320372494568
LOC728743	2.55105080427545
LOC728989	3.83695077273837
LOC729080	-1.15967813551708
LOC729451	-2.38763058338911
LOC729603	0.177013578034025
LOC729609	-0.906323399417827
LOC729680///IL17D	-5.27590714211848
LOC729737	1.19121484801057
LOC729815	0.755233891541873
LOC729860	0.810400886677423
LOC729950	-1.74788309512605
LOC729970	1.60693389589087
LOC730101	-3.02154610684876
LOC730159	0.265679380554445
LOC730668	0.098348048249491
LOC731157	0.0258905460270417
LOC81691	-0.248404656042272
LOC90768	1.35036645209363
LOC93622	1.14869221000167
LOH12CR2	0.799379154085795
LONP1	-0.169607549226162
LONP2	-0.847651451542087
LONRF1	-0.302416635992767
LONRF2	-2.63051551776717
LONRF3	-1.24924025358325
LOX	-6.11685413196767
LOXHD1	-0.778816602143801
LOXL1	1.55230133338112
LOXL3	-1.21393781182624
LOXL4	3.23890038881991
LPA	0.120710344695795
LPAR1	-1.14016360976229
LPAR2	-4.90194489394695
LPAR3	0.142074349973538
LPAR4	3.63992496349193
LPAR6	1.61807966685501
LPCAT1	-1.02754908150212
LPCAT3	1.36356239220913
LPCAT4	0.922689026459168
LPGAT1	-1.67397579345839
LPIN1	-2.95574747003175
LPIN2	-1.50460213707551
LPL	0.889055840922999
LPP	-1.65570788775753
LPXN	3.0888693826149
LRAT	-0.543150311753738
LRBA	1.3356535259599
LRCH1	-0.622105364626086
LRCH2	1.71656662736561
LRCH3	2.20701180210253
LRCH4	0.893467030390211
LRFN2	3.16111911828022
LRFN3	-0.806601801150521
LRFN4	-12.9081321309941
LRFN5	0.366096881560198
LRG1	-1.00034193203403
LRGUK	-1.5546856665895
LRIF1	1.09245470864525
LRIG1	7.70106930079624
