Genes	PAU89988T_6h
HSD17B10	-0.0961006840991532
TNFRSF11B	-0.088926719019181
HSPD1	-0.0463781623550936
WWP2	-0.152934231188064
MELK	-0.0077734753317813
COX10-AS1	0.0419512532950197
C10orf95	-0.486052903331543
MYRF	-0.22713415727833
PRRC2C	0.224233527785868
CDC5L	0.075180664063633
LBHD1	-0.181591395720583
TMEM39A	0.0254247480821599
KMT2A	0.12775914263806
PLCD1	-0.199751559268581
HIST1H2AL	1.09749365152219
NOC3L	0.115028310296849
C9orf40	0.0668016332075645
SLC16A9	0.0297473118837712
RCCD1	-0.0558341219493763
NUPR1	-0.0822316557455578
CUL1	0.119090785717614
FUK	-0.36417293218798
BNIP1	0.119022220550171
USP48	0.125240853397894
SPG11	0.150296163389649
RPL37A	-0.214905640900428
COIL	0.119690679863353
HYI	-0.0841307190156009
DEPDC1-AS1	-0.293666433767887
MYO1D	0.147167845386766
NDUFA13	-0.142184602715743
STAT4	-0.455306009201092
ANXA9	-0.268828502506351
PPME1	0.02288021539559
SLC35A4	-0.125433849076621
ZNF628	-0.279030909381017
RPE	0.045227891979212
PLEKHA7	0.150917039138657
HIST1H3B	-0.366035458215448
APBA3	-0.0657998170242038
PSMA5	-0.230745303555201
CBWD1	0.10235082213913
RNF114	-0.233169987981003
ARF1	-0.17606803395636
TRIM6	-0.109698244480891
CBS	-0.0935441900707887
VKORC1	-0.0948063349610324
CEP85	-0.197808662950247
TMED4	-0.14994877612591
RPL26	0.0960898228704821
NECAP2	-0.153516967420712
ERCC-00074	0.0607839882432852
MIR646HG	-0.109659583002533
ASAP2	0.0981291719527313
NAA20	-0.182795915768688
GSAP	-0.039468798199314
C1orf198	0.122979606122984
SLC11A2	-0.0706234896412035
ATP6V0D1	-0.120489107464931
RGS19	0.0848991717945191
METAP2	0.139981620630055
MTHFD2L	0.315033907678655
RAP2B	0.16384548297361
WDR46	-0.0759836039878081
ZNF606	-0.15163699522264
CCNB2	-0.0747648348727346
KLHL26	-0.308732811605642
YY1AP1	0.0501880044065519
PSMB9	-0.234886212261405
AK4	0.0985299160555542
ATE1-AS1	0.171284733961322
PCGF5	0.213566417724281
ZNF772	0.106327819837591
ATP6V1D	0.0922633063765277
PHLDA1	-0.0179469727468451
C12orf4	0.160225147993033
GNAZ	-0.423119174173389
MAN2B2	0.0322566373475741
CEBPB	0.0724636050129206
UBL7-AS1	-0.244172292004921
TFEB	-0.407094441114966
HDDC3	-0.324328420556053
FANCF	0.0904147327652911
NLK	0.17974330963127
RPL6	-0.165525886008981
RP9	0.0501098233231341
NRAS	0.0886666176925033
HNRNPA1P10	-0.851833259516124
ZNF789	-0.0199598647602535
OTUD3	-0.00351965578701829
PP14571	-0.295765493171991
NDUFA2	-0.271653139915546
C19orf33	-0.0354691422356623
AMFR	-0.0784275880143079
MFF	0.0991093817731823
GNG12	0.0994362714527979
LRSAM1	0.128630600078651
RAP1GDS1	0.0172583014342447
ACTN4	-0.101218484771337
SNHG6	0.0961974759851518
TCEAL1	0.282275710358251
ZNF487	-0.181145625388601
MMS19	-0.173947749674153
TOMM7	-0.245178435543658
SVIP	0.249294137506705
WDR35	0.197181756878129
TMEM133	0.223846204098384
ATP8A1	-0.0367672633713478
RABAC1	-0.40995944867838
RGS14	-0.0920265586158719
RPS10-NUDT3	-0.201946290060215
LRRC1	0.079444773059234
PTPN18	0.0709550189745274
TRIM62	-0.204362256018682
GTPBP10	0.163999362820277
METTL15	-0.0892653731123154
PPIL2	0.0906624177895976
CBLB	0.0807181919123017
ERCC3	-0.0114307756404628
ENTPD5	0.0111055017337289
TRNT1	0.118006932686203
ZNF737	-0.0513108159000123
CD27-AS1	-0.402531879643543
LOC100288846	0.107710222241653
PGK1	-0.150053456939032
PIGX	-0.013203759060235
ALG10	0.0824169185647099
SAP30	0.084790027817335
MRPL30	-0.0476475155409242
HOMER3	-0.0431010804219878
TINF2	-0.099750731966771
C4orf32	0.397320924390341
PRR15L	-0.0469613956540739
TP53TG1	-0.348953932638021
ZNF296	-0.380281687735657
SLC35C1	-0.0970645173025551
PGM2L1	0.0720723569787252
FBRS	-0.0798243861836445
ALKBH1	0.128579523696863
ATG3	0.183683500787918
RBM27	0.183396704821031
MRC2	-0.0945855356816037
NANP	0.108867326686319
TRIM26	-0.0899145556048495
C15orf38-AP3S2	0.258667446956091
LSR	-0.0133197669851803
GBAT2	0.318618089747135
SPATA2	-0.0538140585364379
UPF1	-0.121748309075295
HIST1H2AE	0.126545685581763
SPEG	-0.109997100058081
SPRY4	0.00231824415192872
ANKRD22	0.15995392434241
CLEC2D	0.154897108850309
HJURP	-0.179765844327158
TRMT10B	0.0248420966951981
TNFRSF1A	0.0118180447016725
BANP	0.122474513522064
UBE2Q1	0.171508098972017
ILF3	-0.0247541358399399
SREBF1	0.109495510761503
HGSNAT	0.086324567484259
PFDN5	-0.184498892625284
PPP5C	-0.104889063295775
JTB	-0.0620324170167237
SEPSECS	-0.0367599460878218
ZEB1	0.304615591096961
LOC100506746	0.42361815127728
NME6	-0.0151649161153866
CBWD2	0.172353154953574
TRAPPC9	0.0445723049698512
LOC100506860	0.32491961595046
OS9	0.00527796900766919
ZNF564	-0.11183258890941
FBXO4	0.0929703686914083
SNX30	-0.0107069032216338
LCMT2	0.159199531196595
KHNYN	-0.138775374952202
EPM2A	0.104216648145786
ZKSCAN4	-0.18521375788317
FUT11	0.0730288827331789
CCDC117	0.0761029486653984
RBM33	0.190533315922228
PTPN11	0.0324511794526199
SCHIP1	0.39938924522549
CACFD1	-0.139920673106503
MMP15	-0.160513758561415
C3orf80	0.0026421915778585
MRPL23	-0.333449026848289
PAQR5	0.221176534213572
CTTNBP2NL	0.139486806404021
NAP1L4	0.00873154375218732
HMBOX1	0.184016233367888
CBY1	0.0566238193080917
HIST4H4	-0.601023119280147
SNORA62	3.80008587146041
FRRS1	0.108123844409729
ZNF703	0.195278540785859
ACTR3	0.0856903874538322
AP3S2	-0.159328211401586
JMJD8	-0.170696592968801
NPPA-AS1	-0.273856841101216
NDOR1	-0.127628611939514
ZGPAT	-0.211541162565227
LINC00540	-0.27737298220731
HES4	-0.6098096661487
STX12	0.217427788466814
PIP4K2A	0.17589278201193
SPRYD7	0.205327785614294
CLP1	-0.231589298299655
ZNF696	-0.176135409488047
FIBP	-0.140572136040624
ECHDC2	-0.0265786252562714
ARF5	0.0548647526946278
FAM86FP	-0.435802071732356
PRDX5	-0.00565368652661036
ANXA4	0.139929975514134
PYCR2	-0.0648940746387749
C9orf69	-0.182279183070102
ZSCAN32	0.13952006302193
ZFR	0.0933905551183996
CYB5R3	0.0131041029576453
LINC00239	-0.590221670411366
CERS5	-0.112701278410542
TTC39A	-0.439518419096856
RAD51D	-0.235113154056594
MSMP	-0.141381192607172
PTGR2	0.110529066957803
AGPAT2	-0.151652186259992
PTOV1	-0.208827291473447
SLC7A5P1	0.0896279412613794
MICU3	-0.110142828853008
KIT	-0.109976833051786
BRIP1	0.144471658848474
IK	0.0743685290225891
MGAT4A	0.166460153338038
PTPRF	-0.159228223549007
ANKHD1-EIF4EBP3	-0.0215518267156138
TBC1D20	-0.115588766385776
RAP1A	0.198489904281527
KLC1	-0.0111589283867897
EBNA1BP2	0.0947107224985082
NPHP3	-0.145550736316278
MATR3	-0.0136647516058819
SPATS2	0.0628991453734216
DNAJC6	-0.0467289187899707
ADAM19	0.0560682710449742
CCDC40	-0.217692544054027
ETV6	0.153969637295963
DNAJC8	0.179515726379899
VSTM1	0.223609951432336
ICK	-0.0212082588391511
CWC15	0.0614980492019734
MADD	-0.120654745953045
DDIT3	-0.209851500210096
PSMD4	-0.132468886053652
UPP1	-0.049802709574382
KLHL25	-0.342772398396083
FTO	0.0256698608250723
TCEANC	-0.398634743692641
KDM8	-0.400353543826542
TM4SF19	-0.0316192096881235
DDX49	-0.230292772401254
TRIM4	-0.0486886810919902
MARK2	0.0210433384197222
SDAD1	0.139274345423194
USP22	-0.151200914945271
PFKFB3	0.146238928145774
COX6C	-0.135226158159519
MEF2BNB	-0.0981907110870472
TSC22D2	0.260133823071625
GRN	-0.101849706754498
CLINT1	0.122356141592345
TSSC1	-0.183332785514401
CHCHD7	-0.0169429769798199
OIP5	-0.187220443047549
LOC440028	-0.390748103899549
ASPSCR1	-0.16737233214144
PHOSPHO2-KLHL23	-0.560061394582278
PDCL3	-0.0749654075950135
LARP1	-0.0272921174926459
SYNJ1	0.161369066935559
LRP10	-0.18806324154376
NMT1	-0.0322729969906517
FGFR2	-0.0897830844831591
SERP1	0.0738088526674812
CTBP1-AS2	-0.0446468537885867
IFITM3	-0.212943209166223
TXLNA	-0.0292825673538921
MAPKAPK3	-0.0390984877901861
LINC01232	-0.102456699224579
IPPK	0.0803356485340307
PLAU	-0.124018739707076
ANKAR	-0.164541474417518
SZT2	-0.129494592023339
ERCC-00150	-0.757394714128092
CEP97	0.0284820771460308
EMP2	0.169270329334393
SAPCD1	0.187417591507692
EARS2	-0.0372989267797479
LOC727896	0.138410775790745
GPR37	0.244754251698609
CACNA2D1	0.29878336048197
ZNF594	-0.0476721718582489
ATXN7L3B	-0.100452282157435
LRRC2-AS1	0.00660042032931352
MLKL	0.109348576435414
HNRNPAB	-0.0154865440371452
GPR35	-0.331177212498087
LMAN2	-0.0745945603077764
SREK1IP1	0.0470271347473146
EEF1A1	-0.112561536471233
ZNF74	-0.209776368068812
ANKRD11	0.181128155569352
ZBED3	0.0792410754527071
ZNF35	0.124858398083124
SPRED1	0.201138735756407
NOCT	-0.0148343633498982
CEP68	0.210880646940018
PPP1CC	0.0011060495588886
C10orf12	0.273405857328621
SNX25	0.102637683646744
ZDHHC2	0.121823410215433
SUCLG1	0.132740443601151
TRANK1	-0.266346646830901
SWSAP1	-0.102194336469519
CHPF2	-0.0590673401847992
SIGIRR	-0.0773827167291263
NOC4L	0.073632450809999
SIPA1L2	-0.139980358432757
GLCE	0.120509414481388
FAM72C	-0.0635466970438228
BCOR	0.12740408855185
PPP1R2	0.32038352649725
IKBKB	-0.0889925095234685
YOD1	0.0930875114441441
PAPD4	0.163449500963017
SMCO4	-0.141131248254423
SETD9	-0.0564606856032834
INPP5D	-0.173583349351944
TRAPPC11	0.0075786997695344
LRRC61	-0.24369451863602
TPM4	0.0977178139101547
TPI1P2	-0.262010384333245
GALNT2	-0.0618391388847996
EEF2KMT	0.170036592336364
CD81	-0.237206720789638
ZC3H11A	-0.0850482658530556
CISD1	0.186050457778382
GEMIN7	0.1118343897297
WDR45	-0.248940670946279
HSH2D	-0.166588498044519
POU3F2	-0.266357233941015
SDCCAG8	0.186158506319956
SNRNP40	-0.114154376492297
NPHP1	-0.117475751964365
ALDH1B1	0.0311448357328947
KIF3B	-0.0618624171565738
NCBP2	-0.0455765098004388
NPRL3	-0.0174062249144189
MIOS	0.156526000594403
EIF3F	-0.149835679169582
SMARCB1	-0.126390901036999
SPATA24	0.192365646387016
RIBC1	0.300268974141836
ERCC-00009	-0.421914182230082
ARPC5	-0.000129561020700386
DUS4L	0.0957271530379611
CDR2L	0.0637251956319123
CLHC1	-0.301716727123484
PWP2	-0.0485936316164586
MSANTD4	0.112553965809523
RNF207	-0.210327836995467
STRADA	-0.108537421007824
MTURN	0.13235158105735
AKNA	-0.3543078155402
SETD2	0.110964894929603
MPZL2	0.0986431117327147
LPPR2	0.0355632426869428
HAGH	-0.0957302257763768
FBXO31	0.00764351043973299
NLRC5	-0.271152950318903
ANKRD13D	-0.261149327029673
LOC100506804	0.0289976483531196
FBXW9	-0.537273326175232
KLHL2	-0.013107308181822
NCR3LG1	0.240926038703657
ZNF740	-0.195041328514287
IFFO2	-0.0429910186566476
C2CD2	-0.152549488610806
GJA1	-0.108632304355105
TRIP13	-0.100882032795276
RAB1A	0.10129431828799
FUS	-0.131276893416543
CCL24	0.281587025512795
FUT10	0.0128386268636316
FNBP4	0.119400847648362
HCFC1R1	-0.192684447608205
COL18A1	-0.12814203659407
FBXO28	0.128041201746324
GTF3C4	-0.028068109643308
FTL	-0.0902621193303927
DPYSL3	0.0346108701130388
GPR75	0.00459705223128459
RPS12	-0.305320695975357
GPC4	-0.335769802686748
EFCAB2	0.26659411399246
PVRL4	-0.268191846852483
XRCC6	-0.127071546650889
TBX3	-0.112521350629707
ATP5I	0.0595145180015084
CRY2	-0.215789731422102
TJAP1	-0.0334835970082077
POLE	-0.0304369002003595
THAP9	0.116405389413464
PDGFD	0.267894697951703
RPL14	-0.195639642172869
RAB28	0.112830623596367
VAMP3	-0.0601928686278574
SCYL3	0.117716448359669
NSA2	0.095912378685302
LOC100288911	-0.552911680541845
TICAM2	-0.393911264936337
NUDT1	-0.129984299269453
TMEM56	0.0707615400763815
UMAD1	0.248000667860869
SAFB2	0.107303143587658
PITPNB	0.164919032883409
AMMECR1L	-0.0313533420390426
NOL7	0.109571079682439
MSLN	-0.206855498652675
LGALS1	-0.268850537116186
NEK2	-0.131025959560716
KBTBD6	0.0592155275093362
SCO1	-0.113076624851138
CDC42EP5	-0.277692496303082
ARMT1	0.0711851173554097
JAK1	0.100248608833986
RHEB	0.123710145443633
NSMCE1	0.132727439022879
MFN2	-0.109802425825303
NUDCD3	-0.0654550436843282
TMEM39B	-0.0394427472817256
RAF1	-0.155365807302636
KCNIP4	0.308523274757025
RPH3AL	0.00362093099825955
MED21	0.204512078133568
BRCAT54	-0.183563972263628
C19orf71	-0.665863011547108
NIT2	-0.283813813072543
KIN	0.264794183191888
WFDC2	-0.602474708761309
SP1	0.0623622166679647
HTATSF1	0.0249882142748357
DAPK3	-0.253826400735365
POLR2A	0.158190190400878
TARDBP	0.117791278345776
RNF170	0.0405781323828434
MAFG-AS1	0.111214667097912
COX10	0.164496340339106
WASH3P	-0.241796263185868
ZNF175	-0.107887593119417
FAM175B	0.107950005786969
NHLRC2	0.117525648173299
FKBP1AP1	0.0502062390950022
ALG10B	0.161030814554239
SPIRE1	0.0558759194833787
GDPD3	0.242845979670999
ARL14EP	0.100078373797783
LPGAT1	-0.0421259837738894
HNRNPA1L2	-0.494199130383933
CLDN4	-0.31202231562969
RAB11FIP3	0.182416124658066
LOC285074	-0.100134706543234
TRIM52-AS1	0.138640426896893
INTS12	0.118319757452435
LLPH	0.137101799770875
CCDC152	0.369810034247496
SASS6	0.200878058456538
COX4I1	-0.0673782666863172
TPP2	0.0296131617961137
LINC00116	-0.024328089192353
ABCC4	0.0436935680365771
ZNF830	0.256348396155119
NAB1	0.119818185733219
TRIM65	-0.0805574243815164
SEC23A	0.0848406303250488
DNTTIP2	0.0625266414618366
TMEM59	-0.28907547792966
SNHG17	-0.0203882463774372
MRPL43	0.0721473480902839
PRRC2B	-0.0866567785317676
KIAA1715	0.158015950885179
SH3RF3	0.181891815693031
TPGS2	0.0337532011783779
LRRC37BP1	-0.183840928555931
TMEM33	0.110353706399492
MIR17HG	-0.0280935815627816
CYFIP1	-0.0796264150881081
HDGFRP3	-0.0835622279435216
ZNF878	-0.111743136146774
GPR137C	-0.0175384598849244
NIF3L1	0.112920666894316
RNF13	0.117384325456375
CRACR2B	-0.495439820464579
CAPZA1	0.0554254281912616
CNIH1	0.00459925198916
NMNAT2	0.0214860392481366
SNORD17	1.13317302087146
RNF217	0.306825682572345
USF1	-0.0913133023445223
ZCWPW1	-0.362382638788515
RANBP10	-0.0214139699558795
FLT3LG	-0.50103807214776
MPDU1	-0.0523291946817013
UPRT	0.0220077432735772
RPL34	-0.0242336850878146
RPL4	-0.142218109575817
ZBTB20	-0.172338068479854
NCOA2	0.0922665457712579
MLLT1	-0.0816418417274285
SESTD1	0.161197333619438
LINC01006	-0.206787372821936
PAXIP1-AS1	-0.100092633681188
LOC283683	-0.0685391540198264
MTM1	0.123098103751585
B4GALNT3	-0.10271288110663
CCNK	0.0759579404064663
CBR3	-0.0606680674049427
ADNP	0.0844337673855957
FRS3	-0.389362605029552
NEBL	-0.296210729361116
RPL27A	-0.110443125168628
LOC100506985	0.0995658564573576
ZNHIT1	-0.0622897200344275
KCTD2	-0.172568652063275
CREB3L4	-0.229177538384661
APLP1	-0.0811712853516858
KTI12	0.161823542130855
CRIPAK	0.157499324656881
MARCKSL1	-0.11005897904511
ZBTB5	-0.0233516588479179
TMEM126B	0.124522880196675
PDXDC2P	-0.456546187784973
CA7	-0.51320718830378
PTBP2	0.121687624197502
ARHGEF10	0.110980820967352
CTPS1	-0.0655410171356694
MAPK1IP1L	0.189471963050964
PLK2	-0.0457130719322416
NSUN3	0.0215980014923756
RNF181	-0.115659963071061
HEBP2	0.181017144623015
NAA35	0.00107413043544025
C19orf24	-0.116006851554967
CEP19	-0.0477800047946753
NUTM2A-AS1	0.178539610876427
CREG1	0.172118811168121
DBNDD2	-0.0784602994722814
IQGAP2	-0.130835142137286
ARMC1	0.0998406299685888
ANAPC13	0.124506866930996
RARA-AS1	-0.475828797474272
HID1	-0.197876013001933
GGCT	0.0508775802080166
HSD17B4	0.0041469234756546
ZDHHC8	-0.0600745142361561
RBM24	0.145107694015475
FAM76A	0.204319485529016
SEC22A	-0.0926608298423055
VPS9D1	-0.198349060188905
FAM98C	-0.380253784255627
MAPK15	-0.51536947646757
CCT5	-0.0694299447096522
HTT	0.0547811558384668
TMEM180	-0.167501065442276
SCPEP1	-0.0612147665252376
SMURF2	0.129240292855974
ZNF239	0.201077726882128
SLC25A16	-0.00401378263371477
CCNY	0.135513420111812
ARHGEF40	-0.439912572987541
ZNF251	-0.145786032456822
PROSER1	0.220422917585996
LMBR1	0.0817681367243628
NDUFV1	-0.234871125574462
FRK	-0.39945662328928
PIGF	0.0027692811459108
VWDE	-0.109890207581306
DMD	-0.137634856699419
RABEP2	-0.0823453310754165
TMEM40	-0.128626223190581
TTC31	-0.105150510642172
PBX3	0.223741886181155
CALB2	-0.000826892976777849
PPP1R13B	0.00296605450187881
PLA2G4B	-0.224012855187265
PTPN14	0.195293803939505
NBL1	-0.269437462849478
CIT	-0.0102904530537842
NXT1	-0.0167645667151159
LINS	-0.0808053721930158
ZNF883	-0.0687784114829405
MPPE1	-0.227135515711836
ZNF449	0.00073202569217945
MPV17L2	0.112892869289584
WRB	-0.119847019437919
PRTG	-0.100473994669258
SERTAD3	-0.239368767653894
SESN1	0.00140853368248584
TCAIM	-0.0505653474192309
XPO4	-0.0341104398373053
VDAC1	-0.122668162254548
LOC643072	0.015819638316402
WDR90	-0.420457469697595
C1orf233	-0.361373093335
SNORA29	-0.0981136193525849
ISY1-RAB43	-0.189309983976768
TMOD2	0.246344732185694
XPO6	-0.0575377595852622
HLA-A	-0.17141162585522
C12orf76	-0.289366866658932
FAM20C	0.0868743898689095
PCNA	-0.0799103289434182
UBE3D	0.0431447347626426
HMGN2	-0.13054770167974
ZNF808	0.308954732315709
ARPC1B	-0.209168456451327
CSNK1G1	0.100695339802203
ZNF623	-0.014943639687063
STAT5B	0.0428995405825949
ATP5S	0.0241609435940782
RND3	0.134556573027045
ATXN10	-0.065506658931529
PIGU	0.141028651849412
EIF3L	-0.132193302748819
LOC389765	-0.175843922836833
BOLA3	0.163154330631005
MAD2L1	-0.0104284471742968
SRC	0.0262848813719561
CALR	-0.00476375847416577
PRR14L	0.0567689807800607
TNNT1	0.240628996620486
MCM3AP	-0.115737241904896
AADAT	0.171559749075298
RPL10A	-0.136468603520187
FAM104A	0.0679072145387991
RGMB	-0.0106553798230351
SIPA1	-0.16357404283796
PATL1	0.124603540955001
PPP2CB	-0.00243383131768926
PLEKHG6	-0.154505421670801
REXO4	-0.00742130371995664
B4GALT4	-0.142469353116269
MYEOV2	-0.0318815862782476
SMPDL3B	-0.192449078938203
MED18	-0.108398058056118
BNC2	0.0978072446736404
SRP72	0.135753552776245
ARMC8	-0.0320236968616845
SPTBN1	-0.000408424266920449
DPCD	-0.107679947115266
PLEKHG2	0.161228893455444
CALB1	0.17726124482691
YWHAE	0.00724122582627906
MNT	-0.0788129199264098
ZNF131	0.0980432266596694
CYBA	-0.186492452088312
AKAP7	0.225330062424888
CLIC1	-0.159739502352936
ASUN	0.0521031344423335
RTCA	0.117232768233209
ZDHHC18	-0.122584051794202
OAT	-0.184105247446578
RCBTB1	-0.0461113400223914
TMEM184A	-0.141472542688536
ZNF547	0.123795769232188
THTPA	0.00892041148544154
DAGLA	-0.118321739049497
C11orf80	0.188933476819852
OXA1L	-0.0634354926475744
BIN3	0.162074127757348
HNF4G	-0.121274529091403
OFD1	0.115944120873524
RRAGD	-0.0569903444966691
TMEM79	-0.184251087191611
AAR2	-0.223267129268178
UBA3	0.19692605581177
INTU	-0.321033515870679
CIAO1	-0.0246319818228811
YAE1D1	0.137835582376185
ANLN	0.0364847266384434
AP1AR	0.0217715945077792
XPR1	0.174241455140667
DNAJC16	0.0555733765799928
HDGF	0.000348145295630431
LOC104968399	-0.135967842362957
ZNF821	-0.271626764247949
STARD13	0.104896629382795
SHFM1	0.0522672545435476
NBPF15	-0.316949236618297
STX16	-0.121887775882636
C8orf58	-0.107328522166168
MPHOSPH8	0.117663680892281
ACBD3	0.117496451125256
ZBTB8OS	-0.0440105819823824
SAA1	-0.213503050868968
RDH14	0.105864179193834
SNX17	-0.237238622593392
STYK1	0.0593496339414843
MIR31HG	-0.151427630820524
E2F5	0.0403087639028854
RAP2C	0.217834729989764
OIP5-AS1	-0.0520649799353867
ASB6	-0.059183740025551
COA6	0.12294373273242
EML5	0.0851115470621293
CELSR1	0.0554458212985125
FRA10AC1	0.20580825188573
ASRGL1	0.224678494470435
TCN2	-0.278691032764635
ULBP2	0.0495288434883192
ZNF552	0.021716696965318
PPP1R2P3	0.59396708625501
SIX4	0.167159860449433
GLO1	0.0686331673343066
NUDT16	0.109233377946762
CLPX	-0.0305361235464661
SNRPF	0.108977412448773
FDX1	-0.114043661808839
HEATR1	0.0469207813970574
AFTPH	0.106229034511779
DTX2	-0.205432006234918
RBBP4	-0.0571229431683422
AKIRIN2	0.134542759722188
GAS8	0.0112932420430716
ARHGEF10L	-0.195340265329832
INPP5A	0.146249343597863
BTC	0.460876881220953
LAMB1	0.141126784199936
LINC00473	-0.11005652607929
SCAP	-0.085928125754045
C21orf2	-0.233177187204927
POLR2H	-0.065367418368834
USMG5	-0.0102362394229978
PTP4A2	0.188244517587323
SOCS7	-0.0604008689671796
COG5	0.1822876572318
SLC25A32	0.161653436839286
SLC6A6	-0.101361111243163
GGH	-0.104692727894597
ALMS1	0.143195909449396
MLXIP	-0.0531989173409944
EVC	-0.377908658324077
KLHL12	-0.088940316082299
FAM210A	0.0502381518666146
SERAC1	0.331915950153179
L3MBTL3	0.145821720310191
PPP6R2	-0.0676651806817858
CHST7	0.0428452351685082
KIF4A	-0.0854932910845481
GYG2	-0.110185054772713
ARHGEF39	0.0192927827499485
WWC1	0.112522496931152
WDYHV1	-0.135370302004974
DDRGK1	0.105109475531574
BEND3P3	-0.141840288537752
CRY1	-0.0445345166488584
THOC2	0.0990028407426102
PLEKHA8	0.151771324836794
ZNF81	-0.105072859182664
NIPA2	0.0324651490344809
ETF1	0.0226441630543057
HACE1	0.0549590517847327
CEP83-AS1	-0.321244454014583
LOC646903	0.0618311570516835
ATXN7	0.0397277255516739
POLR1A	-0.0433328753857767
STRAP	-0.0556608340980524
CLPTM1	-0.0447232084217966
RNMTL1	-0.118103465765032
CCDC163P	-0.117845431689522
PTTG1IP	0.0248297395873909
FAM72B	0.283984273814768
THAP4	-0.0118515133459027
KIDINS220	0.130722909978144
FAM134A	-0.15021608356935
SEMA4D	-0.0424944566386993
SNRNP35	0.145206980852757
KLF4	0.095526620518287
DAZAP2	0.110015087603186
GSTT1	0.153892059766453
PLS3-AS1	-0.0425172247614991
NMD3	0.0426227074561369
RHNO1	-0.0785275182058758
ZNF484	0.00897134654294085
SMIM4	-0.237703848308718
SPRTN	0.0792747926719368
BRK1	-0.152498722312691
TSPYL2	0.189349020295287
ISY1	0.0456073735972149
SLC25A51	0.0304407807995002
ZNF711	-0.10718144009274
MYO1E	0.121544459211395
SLC4A5	-0.0323373242393026
FAM69B	-0.259514311873643
TET3	0.0929002255631612
NUP210	-0.095368430390212
SGPP1	0.361281696288008
SATB2	0.0336080463358255
INCA1	0.361268755069313
ERMP1	0.0243884554494098
CDK19	-0.0266095723743787
AHSA1	-0.0708757916866389
LRR1	-0.0391641440345607
PHACTR2	0.140877895016589
TRIM8	0.000997932191853401
KRTCAP2	0.122579358723867
SH3BGRL2	0.188965208419691
NACA2	0.382065672559447
IMMP1L	0.0756602014103001
PPP2R5C	-0.00130359824549853
C16orf52	0.137564604359496
LRRN4	-0.148382949176489
LOC101929767	-0.279063278895909
KLC3	-0.15247446033747
BATF2	0.121356605244585
ZNF223	-0.533180764029035
SLC25A19	0.0646784429063372
ULK2	0.00854964648021239
C2orf42	-0.0400742993461991
MAGED1	-0.0321866714423642
LIAS	-0.0993572028803067
GRAMD1C	0.0379436570954828
TMEM237	0.027923477283939
C16orf58	-0.12449928486134
ADD1	-0.00912317807932972
YPEL3	-0.160828072186464
NLRP3	-0.142737131131032
SLC9A1	0.011218549889711
SCN5A	-0.0952470119084499
FAM83G	-0.167751546385951
PTRH1	-0.0956247261363026
EID2	0.211474188583435
FGFR1	0.0993174178931408
KAT7	-0.128639109147161
NR2C2	0.0297365018312421
EIF3A	0.141538072438161
MAPRE2	0.241156352733461
ERCC-00145	-0.14125614714792
ENO2	-0.0839819541648819
ST20	0.462014694829878
UBE2T	-0.130201644952304
DDX18	-0.0325560601940138
FAM161A	0.258329578594596
BARD1	0.101925255934245
NUP153	0.0640361473404765
ZNF668	-0.241087109948787
RRBP1	0.10610066559929
ICT1	-0.0450451018489817
VIPAS39	-0.0126357682216423
TMED8	-0.261095992962515
LSM8	0.240228322181519
SS18L1	-0.0677439805439852
SH2B3	0.0567781826321676
SGMS1-AS1	0.0295119851273689
POLR2C	-0.172089037879616
DTX2P1-UPK3BP1-PMS2P11	0.00526774083807213
HSP90B1	-0.0183913983741224
LNX2	0.0129082961652429
MLLT11	0.197335984066882
RNF149	0.0214159999451677
GRPEL2	0.21127606532545
LINC00339	0.0957254922882451
HIST1H4H	-0.0126903875774296
FAM216A	0.159566219493152
PSMA2	-0.189088818263835
CFAP97	0.166814982113516
LOC102606465	-0.115674499621682
ZMAT1	-0.109795522643327
ITFG3	-0.0122255251889989
FOXG1-AS1	-0.0490485055547331
LOC101927497	0.0728849231768876
SLC52A2	-0.198778778596735
RNF41	-0.0381098977382717
ERLEC1	0.0943448706380856
ZNHIT6	0.259300361815403
SPOCK2	-0.335141264146205
RPS24	-0.0168982286357906
FAM120C	0.0945456768948261
FAR2	0.160202995773679
TMED7	0.174873240869185
SLC38A6	0.222572777179209
TCTEX1D2	0.124558151749991
TMEM168	0.0791365255176277
C11orf63	0.252215622496993
NATD1	-0.293729726256333
RTTN	0.0897747715989232
NAPB	-0.157728175851153
RNF141	-0.107730726994252
MDH1	-0.160606508863925
PSD3	0.0676357959607863
SNW1	0.092853423875412
CNDP2	-0.00103089250875943
CORT	-0.749267463575033
LOC101927762	0.194659045777733
C2orf88	0.143615915353087
ZBTB11-AS1	-0.182205161356265
DPF2	-0.0525934059547746
ERGIC1	-0.0205386824545268
CTNNBIP1	-0.182581737494254
NAGPA	-0.286561217245648
LINC00316	0.771799940699269
PRKCH	0.133476924505763
ECHDC1	-0.00224514377951657
FGGY	-0.224273721548249
UBQLN1	0.0858788322220789
EEF1B2	-0.0297209430391057
TSR1	-0.028078765004814
C10orf55	0.320509092616712
PPP1R10	0.118244850061732
CUX1	0.0832800536575551
HMBS	-0.148484568662655
SEPT7	0.0204519710959516
CDK17	0.077924665330154
SCAF8	0.0841889081784766
SLC22A4	-0.251854397377175
VCP	-0.20102246464698
MDK	0.044967503896034
CCDC174	0.125338009197921
SPINT2	-0.21663428931314
SSBP3	0.141568659544295
